review_text,review_date,review_id,product_name,product_category,product_variant,product_price,product_url,product_id,rating,sold_count,shop_id,sentiment_label
"sdh langganan dgn seller ini. kwalitas telur bagus. sesuai permintaan. bersih &amp; tdk ada yg pecah/rengat. tp sayang tokped skrg ksh hrg someday mahal. untungnya msh ketutup dgn hrg telurnya . mksh seller (bgn produksi) , tokped n grab atas pelayanannya.",2024-02-29,1007764836,Telur Ayam Kampung Asli Segar Grade A Premium 30 Butir (1 Tray),Makanan & Minuman,,67400,https://www.tokopedia.com/indofarmproduct/telur-ayam-kampung-asli-segar-grade-a-premium-30-butir-1-tray?extParam=ivf%3Dfalse,3648308521,5,100000,8672687,positive
"produknya bagus, selalu fresh dan enak disantap, khasiat telur ayam kampung sangat bermanfaat, recommended",2024-08-28,1084828665,Telur Ayam Kampung Asli Segar Grade A Premium 30 Butir (1 Tray),Makanan & Minuman,,67400,https://www.tokopedia.com/indofarmproduct/telur-ayam-kampung-asli-segar-grade-a-premium-30-butir-1-tray?extParam=ivf%3Dfalse,3648308521,5,100000,8672687,positive
"Pengiriman cepet harga murah sesuai harga jadi telornya kotor ga di bersihin dulu sptnya, tp kualitas biasanya selalu bagusss",2023-09-02,934731360,Telur Ayam Kampung Asli Segar Grade A Premium 30 Butir (1 Tray),Makanan & Minuman,30 gram,67400,https://www.tokopedia.com/indofarmproduct/telur-ayam-kampung-asli-segar-grade-a-premium-30-butir-1-tray?extParam=ivf%3Dfalse,3648308521,5,100000,8672687,positive
"seller gercep n ramah. telur lucu imut2 sesuai diskripsi tp sesuai harga. mudah2an bagus ya. packing aman n baik. thx seller, tokped n grab atas pelayanannya.",2023-06-23,906537492,Telur Ayam Kampung Asli Segar Grade A Premium 30 Butir (1 Tray),Makanan & Minuman,20 gram,67400,https://www.tokopedia.com/indofarmproduct/telur-ayam-kampung-asli-segar-grade-a-premium-30-butir-1-tray?extParam=ivf%3Dfalse,3648308521,5,100000,8672687,positive
"baru pertama beli disini. packing baik n aman, admin ramah n gercep. kondisi telur pecah 1 dan bolong 1. warna kuning sesuai gbr. fisik telur ada yg besar, sedang n kecil, tp msh ada yg kotor. bagusnya telur tdk bau benar2 segar. biasa kl beli diseller langganan kdg packing dibuka aja bau walaupun bagus ( mungkin stock bbrp hari). tq buat seller, tokped n kurir sameday grab atas pelayanannya.",2023-05-24,893703608,Telur Ayam Kampung Asli Segar Grade A Premium 30 Butir (1 Tray),Makanan & Minuman,,67400,https://www.tokopedia.com/indofarmproduct/telur-ayam-kampung-asli-segar-grade-a-premium-30-butir-1-tray?extParam=ivf%3Dfalse,3648308521,5,100000,8672687,positive
"Telurnya sampai lebih cepat. Kualitas oke, ga ada yang pecah pas sampai. Packing aman.",2022-08-19,737291389,Telur Ayam Kampung Asli Segar Grade A Premium 30 Butir (1 Tray),Makanan & Minuman,,67400,https://www.tokopedia.com/indofarmproduct/telur-ayam-kampung-asli-segar-grade-a-premium-30-butir-1-tray?extParam=ivf%3Dfalse,3648308521,5,100000,8672687,positive
murah bagus sih udh sering beli yg box isi 20 tp ini sekali nyoba yg fresh pack ternyata telornya super duper kecil2 pantes harganya lebih murah jauh😂😂😂 itu foto perbandingan sama telur biasa ukuran normal ya,2022-10-13,772363834,Telur Ayam Kampung Asli Segar Grade A Premium 30 Butir (1 Tray),Makanan & Minuman,,67400,https://www.tokopedia.com/indofarmproduct/telur-ayam-kampung-asli-segar-grade-a-premium-30-butir-1-tray?extParam=ivf%3Dfalse,3648308521,4,100000,8672687,positive
"sdh langganan. secara keseluruhan telurnya sdg besar. tp kl liat kulitnya kasar tdk halus layaknya telur ayam kampung. mudah2an asli ya min. mudah2an juga bagus semua, sb kl diterawang ada yg sdh dingin n ada rengat 1. thx seller, ojol n tokped atas pelayanannya.",2024-01-05,984982721,Telur Ayam Kampung Asli Segar Grade A Premium 30 Butir (1 Tray),Makanan & Minuman,,67400,https://www.tokopedia.com/indofarmproduct/telur-ayam-kampung-asli-segar-grade-a-premium-30-butir-1-tray?extParam=ivf%3Dfalse,3648308521,5,100000,8672687,positive
retak 4，kualitas telur baik，pengiriman cepat， kemasan baik,2023-10-18,952122844,Telur Ayam Kampung Asli Segar Grade A Premium 30 Butir (1 Tray),Makanan & Minuman,,67400,https://www.tokopedia.com/indofarmproduct/telur-ayam-kampung-asli-segar-grade-a-premium-30-butir-1-tray?extParam=ivf%3Dfalse,3648308521,5,100000,8672687,positive
"Pengiriman lebih cepat dr Jadwal, diantar malam karena penjemputan jam 17.00. Semoga bisa jadi langganan dan terus menjaga kualitas telur, packaging dan pengiriman",2023-10-15,950888211,Telur Ayam Kampung Asli Segar Grade A Premium 30 Butir (1 Tray),Makanan & Minuman,,67400,https://www.tokopedia.com/indofarmproduct/telur-ayam-kampung-asli-segar-grade-a-premium-30-butir-1-tray?extParam=ivf%3Dfalse,3648308521,5,100000,8672687,positive
top markotop. telur berkwalitas. waktu pengiriman kesalahan kurir pecah 12 n diganti 13. mantap jualannya. gak nyesel deh beli disini. kali ini pesan 150 hanya pecah 3,2023-03-12,860021866,Telur Ayam Kampung Asli Segar Grade A Premium 30 Butir (1 Tray),Makanan & Minuman,,67400,https://www.tokopedia.com/indofarmproduct/telur-ayam-kampung-asli-segar-grade-a-premium-30-butir-1-tray?extParam=ivf%3Dfalse,3648308521,5,100000,8672687,positive
"telurnya pas 90btr. telurnya omega krn kuningnya berwarna merah. packing aman krn pake tali trus bubble trus ada label fragile. tapi ada 4 butir pecah dan 1 btr busuk. telurnya dicampur telur ayam arab yah, ada yg kecil dan besar. ada tulisan arab di salah satu telur, ketahuan itu telur ayam arab hahahaaa",2023-10-17,951688521,Telur Ayam Kampung Asli Segar Grade A Premium 30 Butir (1 Tray),Makanan & Minuman,,67400,https://www.tokopedia.com/indofarmproduct/telur-ayam-kampung-asli-segar-grade-a-premium-30-butir-1-tray?extParam=ivf%3Dfalse,3648308521,4,100000,8672687,positive
"ukuran telur mini sesuai harga, 2telur retak padahal sudah pakai instant kurir. mungkin utk packing perlu ditambah busa dibagian dalam tray agar telur tidak mudah tergeser.",2022-11-13,791456755,Telur Ayam Kampung Asli Segar Grade A Premium 30 Butir (1 Tray),Makanan & Minuman,,67400,https://www.tokopedia.com/indofarmproduct/telur-ayam-kampung-asli-segar-grade-a-premium-30-butir-1-tray?extParam=ivf%3Dfalse,3648308521,4,100000,8672687,positive
Mantull semua suka.. layanan mantap telur pun benar² cakep...thx seller and tokped sukses selalu,2023-05-25,894366338,Telur Ayam Kampung Asli Segar Grade A Premium 30 Butir (1 Tray),Makanan & Minuman,,67400,https://www.tokopedia.com/indofarmproduct/telur-ayam-kampung-asli-segar-grade-a-premium-30-butir-1-tray?extParam=ivf%3Dfalse,3648308521,5,100000,8672687,positive
"bagus telurnya. harga lbh ekonomis. po biasanya cuma 1 hari. pesan hari ini, besok sorenya sudah dikirim.",2024-01-13,988486529,Telur Ayam Kampung Asli Segar Grade A Premium 30 Butir (1 Tray),Makanan & Minuman,,67400,https://www.tokopedia.com/indofarmproduct/telur-ayam-kampung-asli-segar-grade-a-premium-30-butir-1-tray?extParam=ivf%3Dfalse,3648308521,5,100000,8672687,positive
"pembelian 2 tray.. tray pertama pecah total 2 ,retak 4 butir.. tray ke dua, retak 2 butir",2024-01-16,989893973,Telur Ayam Kampung Asli Segar Grade A Premium 30 Butir (1 Tray),Makanan & Minuman,,67400,https://www.tokopedia.com/indofarmproduct/telur-ayam-kampung-asli-segar-grade-a-premium-30-butir-1-tray?extParam=ivf%3Dfalse,3648308521,2,100000,8672687,negative
telor ayam negri bukan ayam kampung,2024-01-14,989067724,Telur Ayam Kampung Asli Segar Grade A Premium 30 Butir (1 Tray),Makanan & Minuman,,67400,https://www.tokopedia.com/indofarmproduct/telur-ayam-kampung-asli-segar-grade-a-premium-30-butir-1-tray?extParam=ivf%3Dfalse,3648308521,1,100000,8672687,negative
hanya pecah 1 gak usah komplainlah krn sangat baik sellernya. telurnya enak banget sehari bisa 3 butir,2023-12-30,982563818,Telur Ayam Kampung Asli Segar Grade A Premium 30 Butir (1 Tray),Makanan & Minuman,,67400,https://www.tokopedia.com/indofarmproduct/telur-ayam-kampung-asli-segar-grade-a-premium-30-butir-1-tray?extParam=ivf%3Dfalse,3648308521,5,100000,8672687,positive
Mantap barangnya hebat pengirimannya sesuai yang diharapkan recomended buat yang mau belanja di sini pokoknya,2025-09-10,1670241919,[ Hadiah ] Quaker 3in1 Vanilla Polybag 224g Minuman Sereal Oats,Makanan & Minuman,,999999,https://www.tokopedia.com/quaker/hadiah-quaker-3in1-vanilla-polybag-224g-minuman-sereal-oats-1731456520284309251?extParam=ivf%3Dfalse,102061319829,5,50000,2751669,positive
pengiriman cepet. dapat gratisan juga lo. rasanya enak ga manis bgtttttttttt,2025-11-01,1745025304,[ Hadiah ] Quaker 3in1 Vanilla Polybag 224g Minuman Sereal Oats,Makanan & Minuman,,999999,https://www.tokopedia.com/quaker/hadiah-quaker-3in1-vanilla-polybag-224g-minuman-sereal-oats-1731456520284309251?extParam=ivf%3Dfalse,102061319829,5,50000,2751669,positive
"hadiahnya sangat bagus dan bermanfaat, rasanya enak.",2025-09-27,1695443363,[ Hadiah ] Quaker 3in1 Vanilla Polybag 224g Minuman Sereal Oats,Makanan & Minuman,,999999,https://www.tokopedia.com/quaker/hadiah-quaker-3in1-vanilla-polybag-224g-minuman-sereal-oats-1731456520284309251?extParam=ivf%3Dfalse,102061319829,5,50000,2751669,positive
"bonus quaker diterima baik, exp date akhir tahun ini jd hrs segera dikonsumsi.",2025-10-15,1721640950,[ Hadiah ] Quaker 3in1 Vanilla Polybag 224g Minuman Sereal Oats,Makanan & Minuman,,999999,https://www.tokopedia.com/quaker/hadiah-quaker-3in1-vanilla-polybag-224g-minuman-sereal-oats-1731456520284309251?extParam=ivf%3Dfalse,102061319829,5,50000,2751669,positive
"Dapet harga murah plus buy one get one, rasanya enak gak bikin eneg",2025-09-21,1687991695,[ Hadiah ] Quaker 3in1 Vanilla Polybag 224g Minuman Sereal Oats,Makanan & Minuman,,999999,https://www.tokopedia.com/quaker/hadiah-quaker-3in1-vanilla-polybag-224g-minuman-sereal-oats-1731456520284309251?extParam=ivf%3Dfalse,102061319829,5,50000,2751669,positive
"paket sdh sampai dan diterima sesuai perkiraan waktu kiriman, barang yg dipesan sdh lengkap dan benar serta ada bonus yg diberikan sesuai promonya, makasih seller...semoga tetap pertahankan kinerja seperti ini ya. 🙏👍",2025-09-03,1659030192,[ Hadiah ] Quaker 3in1 Vanilla Polybag 224g Minuman Sereal Oats,Makanan & Minuman,,999999,https://www.tokopedia.com/quaker/hadiah-quaker-3in1-vanilla-polybag-224g-minuman-sereal-oats-1731456520284309251?extParam=ivf%3Dfalse,102061319829,5,50000,2751669,positive
enak dan cocok rasanya juga cukup ga bikin mual,2025-12-03,1794776690,[ Hadiah ] Quaker 3in1 Vanilla Polybag 224g Minuman Sereal Oats,Makanan & Minuman,,999999,https://www.tokopedia.com/quaker/hadiah-quaker-3in1-vanilla-polybag-224g-minuman-sereal-oats-1731456520284309251?extParam=ivf%3Dfalse,102061319829,5,50000,2751669,positive
"resoin n delivery cepat, packing aman, pas buat sarapan pagi thx 👍",2025-09-16,1679321156,[ Hadiah ] Quaker 3in1 Vanilla Polybag 224g Minuman Sereal Oats,Makanan & Minuman,,999999,https://www.tokopedia.com/quaker/hadiah-quaker-3in1-vanilla-polybag-224g-minuman-sereal-oats-1731456520284309251?extParam=ivf%3Dfalse,102061319829,5,50000,2751669,positive
"Bagus pengiriman cepat, harga bersaing murah tp ga murahan",2025-09-13,1675917990,[ Hadiah ] Quaker 3in1 Vanilla Polybag 224g Minuman Sereal Oats,Makanan & Minuman,,999999,https://www.tokopedia.com/quaker/hadiah-quaker-3in1-vanilla-polybag-224g-minuman-sereal-oats-1731456520284309251?extParam=ivf%3Dfalse,102061319829,5,50000,2751669,positive
"Thanks Quaker 3in1 nya....Seller responsif, cepat &amp; packing 👍🙏🙏",2025-09-17,1681719270,[ Hadiah ] Quaker 3in1 Vanilla Polybag 224g Minuman Sereal Oats,Makanan & Minuman,,999999,https://www.tokopedia.com/quaker/hadiah-quaker-3in1-vanilla-polybag-224g-minuman-sereal-oats-1731456520284309251?extParam=ivf%3Dfalse,102061319829,5,50000,2751669,positive
"Dapat hadiah ini dari pembelian varian berry burst. Sudah lama konsumsi quaker, enak rasanya tidak terlalu manis. Cukup isi perut di pagi hari.👍",2025-09-05,1662174305,[ Hadiah ] Quaker 3in1 Vanilla Polybag 224g Minuman Sereal Oats,Makanan & Minuman,,999999,https://www.tokopedia.com/quaker/hadiah-quaker-3in1-vanilla-polybag-224g-minuman-sereal-oats-1731456520284309251?extParam=ivf%3Dfalse,102061319829,5,50000,2751669,positive
"Alhamdulillah gratis, namunmasih terlalu manis rasanya jika utk makanan sehat. trims",2025-10-20,1727935409,[ Hadiah ] Quaker 3in1 Vanilla Polybag 224g Minuman Sereal Oats,Makanan & Minuman,,999999,https://www.tokopedia.com/quaker/hadiah-quaker-3in1-vanilla-polybag-224g-minuman-sereal-oats-1731456520284309251?extParam=ivf%3Dfalse,102061319829,5,50000,2751669,positive
"hadiahh gratis, kualitas baik, pengiriman cepat, repurchased",2025-10-02,1703347683,[ Hadiah ] Quaker 3in1 Vanilla Polybag 224g Minuman Sereal Oats,Makanan & Minuman,,999999,https://www.tokopedia.com/quaker/hadiah-quaker-3in1-vanilla-polybag-224g-minuman-sereal-oats-1731456520284309251?extParam=ivf%3Dfalse,102061319829,5,50000,2751669,positive
"dapet gratis yang rasa vanilla,,",2025-09-17,1681325510,[ Hadiah ] Quaker 3in1 Vanilla Polybag 224g Minuman Sereal Oats,Makanan & Minuman,,999999,https://www.tokopedia.com/quaker/hadiah-quaker-3in1-vanilla-polybag-224g-minuman-sereal-oats-1731456520284309251?extParam=ivf%3Dfalse,102061319829,5,50000,2751669,positive
bonus sudah mantap.👍. terima kasih seller 😀 dan Terima kasih semua 😀,2025-09-18,1683131813,[ Hadiah ] Quaker 3in1 Vanilla Polybag 224g Minuman Sereal Oats,Makanan & Minuman,,999999,https://www.tokopedia.com/quaker/hadiah-quaker-3in1-vanilla-polybag-224g-minuman-sereal-oats-1731456520284309251?extParam=ivf%3Dfalse,102061319829,5,50000,2751669,positive
"dapat hadiah, terima kasih banyak ya. enak Dan bergizi.",2025-09-18,1683621192,[ Hadiah ] Quaker 3in1 Vanilla Polybag 224g Minuman Sereal Oats,Makanan & Minuman,,999999,https://www.tokopedia.com/quaker/hadiah-quaker-3in1-vanilla-polybag-224g-minuman-sereal-oats-1731456520284309251?extParam=ivf%3Dfalse,102061319829,5,50000,2751669,positive
"super enak,cuma sayangnya diketerang harusnya dapat dua ini cuma dapat satu",2025-10-04,1705664841,[ Hadiah ] Quaker 3in1 Vanilla Polybag 224g Minuman Sereal Oats,Makanan & Minuman,,999999,https://www.tokopedia.com/quaker/hadiah-quaker-3in1-vanilla-polybag-224g-minuman-sereal-oats-1731456520284309251?extParam=ivf%3Dfalse,102061319829,4,50000,2751669,positive
"enak, ringan tapi tetap berasa, lebih sedikit gula juga",2025-09-16,1679984524,[ Hadiah ] Quaker 3in1 Vanilla Polybag 224g Minuman Sereal Oats,Makanan & Minuman,,999999,https://www.tokopedia.com/quaker/hadiah-quaker-3in1-vanilla-polybag-224g-minuman-sereal-oats-1731456520284309251?extParam=ivf%3Dfalse,102061319829,5,50000,2751669,positive
"Sesuai pesanan, proses cepat, packing aman.",2025-09-16,1680100404,[ Hadiah ] Quaker 3in1 Vanilla Polybag 224g Minuman Sereal Oats,Makanan & Minuman,,999999,https://www.tokopedia.com/quaker/hadiah-quaker-3in1-vanilla-polybag-224g-minuman-sereal-oats-1731456520284309251?extParam=ivf%3Dfalse,102061319829,5,50000,2751669,positive
"rasa vanilla nya enak,, dapat free jadi lebih hemat",2025-09-17,1681696915,[ Hadiah ] Quaker 3in1 Vanilla Polybag 224g Minuman Sereal Oats,Makanan & Minuman,,999999,https://www.tokopedia.com/quaker/hadiah-quaker-3in1-vanilla-polybag-224g-minuman-sereal-oats-1731456520284309251?extParam=ivf%3Dfalse,102061319829,5,50000,2751669,positive
"paket sampai sesuai waktu, packing rapi, kemasan bagus ,real pict, sesuai jumlah, kualitas mantap, rasa enak, bumbunya pas, expired date masih lama, favorit keluarga, rekomendasi jadi langganan. Terima kasih.",2024-03-06,1010657712,Sedaap Mie Instan Goreng Isi 5 Bag 90g,Makanan & Minuman,,18000,https://www.tokopedia.com/wingsofficial/sedaap-mie-instan-goreng-bag-x-5-pcs?extParam=ivf%3Dfalse%26whid%3D7386608,665234473,5,50000,7179543,positive
mie original . packing rapi. aman meskipun cuma di kasih plastik packing karena pakai GTL. expire masih 7 bulan lagi . sampai 27 Mei 2025. fast response. recommended seller. sore pesan. besok siang sudah sampai,2024-10-27,1110871907,Sedaap Mie Instan Goreng Isi 5 Bag 90g,Makanan & Minuman,,18000,https://www.tokopedia.com/wingsofficial/sedaap-mie-instan-goreng-bag-x-5-pcs?extParam=ivf%3Dfalse%26whid%3D7386608,665234473,5,50000,7179543,positive
produk ori.mie sedaap favorite keluarga kita 👍🏻.packing rapi. expire aman. masih 8 bulan lagi.sampai 30 April 2025. fast response. recommended seller,2024-09-18,1094274399,Sedaap Mie Instan Goreng Isi 5 Bag 90g,Makanan & Minuman,,18000,https://www.tokopedia.com/wingsofficial/sedaap-mie-instan-goreng-bag-x-5-pcs?extParam=ivf%3Dfalse%26whid%3D7386608,665234473,5,50000,7179543,positive
"sesuai pesanan klop tidak ada kekurangan, plus bonus nya juga bagus bermanfaat, sampai secepat kilat by Sameday , packing as always selalu aman with box and bubble, thanks ,, **foto tidak sesuai pesanan krn lupa take photos orderan yg ini",2023-08-23,930698931,Sedaap Mie Instan Goreng Isi 5 Bag 90g,Makanan & Minuman,,18000,https://www.tokopedia.com/wingsofficial/sedaap-mie-instan-goreng-bag-x-5-pcs?extParam=ivf%3Dfalse%26whid%3D7386608,665234473,5,50000,7179543,positive
"packing rapih, sampai tepat waktu, barang sesuai deskripsi, seller ramah",2025-10-06,1707908034,Sedaap Mie Instan Goreng Isi 5 Bag 90g,Makanan & Minuman,,18000,https://www.tokopedia.com/wingsofficial/sedaap-mie-instan-goreng-bag-x-5-pcs?extParam=ivf%3Dfalse%26whid%3D7386608,665234473,5,50000,7179543,positive
"paket terkirim cepat, isi aman dan lengkap. packing aman dg bubble wrap tebal",2025-04-15,1368260620,Sedaap Mie Instan Goreng Isi 5 Bag 90g,Makanan & Minuman,,18000,https://www.tokopedia.com/wingsofficial/sedaap-mie-instan-goreng-bag-x-5-pcs?extParam=ivf%3Dfalse%26whid%3D7386608,665234473,5,50000,7179543,positive
"Paketnya sudah sampai, semua sesuai pesanan, packing rapi, produk aman. Pengiriman cepat, penjual amanah, kurir baik. Terimakasih.",2025-09-23,1689548979,Sedaap Mie Instan Goreng Isi 5 Bag 90g,Makanan & Minuman,Default,18000,https://www.tokopedia.com/wingsofficial/sedaap-mie-instan-goreng-bag-x-5-pcs?extParam=ivf%3Dfalse%26whid%3D7386608,665234473,5,50000,7179543,positive
Bagus smua gak ada y penyok..smua lengkap sesuai pesanan 🤭🤪,2024-08-23,1541096268,Sedaap Mie Instan Goreng Isi 5 Bag 90g,Makanan & Minuman,Default,18000,https://www.tokopedia.com/wingsofficial/sedaap-mie-instan-goreng-bag-x-5-pcs?extParam=ivf%3Dfalse%26whid%3D7386608,665234473,5,50000,7179543,positive
"pengiriman cepat sat set ,tapi sayang kirim mie instan hanya packing bubble &amp; plastik,alhasil remuk redam mie nya , jadi mie kremes",2024-12-11,1129225277,Sedaap Mie Instan Goreng Isi 5 Bag 90g,Makanan & Minuman,,18000,https://www.tokopedia.com/wingsofficial/sedaap-mie-instan-goreng-bag-x-5-pcs?extParam=ivf%3Dfalse%26whid%3D7386608,665234473,5,50000,7179543,positive
fast response. best price. recommended seller. expire lumayan lah sampai 16 Jan 2024,2023-09-30,945470506,Sedaap Mie Instan Goreng Isi 5 Bag 90g,Makanan & Minuman,,18000,https://www.tokopedia.com/wingsofficial/sedaap-mie-instan-goreng-bag-x-5-pcs?extParam=ivf%3Dfalse%26whid%3D7386608,665234473,5,50000,7179543,positive
